date,tech_self_score,strengths,weaknesses,self_development,geo_flex,financial_support_self,result,course_interest,firstname,lastname
2019-01-24,"{'Python': 1, 'C#': 3}","['Critical Thinking', 'Listening']","['Immature', 'Intolerant', 'Impulsive']",True,True,True,True,Engineering,Muhammad,Garthland
2019-01-15,"{'Ruby': 3, 'JavaScript': 3}","['Collaboration', 'Courteous', 'Perfectionism']",['Impatient'],True,True,True,True,Data,Worth,Kos
2019-01-23,{'Ruby': 4},"['Patient', 'Creative', 'Charisma']",['Slow'],True,True,True,True,Data,Jacki,Pinkstone
2019-01-02,"{'Java': 3, 'Ruby': 2}","['Passionate', 'Charisma', 'Composure']",['Undisciplined'],True,True,True,True,Engineering,Hernando,Guage
2019-01-30,"{'C#': 5, 'Ruby': 3, 'PHP': 1, 'C++': 2, 'JavaScript': 1}","['Reliable', 'Empathy']","['Passive', 'Chaotic', 'Critical']",False,True,True,False,Data,Franciska,Davidy
2019-01-22,"{'Python': 3, 'Java': 2, 'Ruby': 3, 'R': 1, 'C++': 7, 'JavaScript': 4}","['Creative', 'Efficient', 'Reliable']",['Procrastination'],True,True,True,True,Business,Florinda,Brabban
2019-01-03,{'Python': 1},"['Passionate', 'Creative']","['Selfish', 'Overbearing']",True,True,True,False,Data,Kimble,Bonde
2019-01-23,{'Python': 2},"['Curious', 'Passionate']","['Chaotic', 'Intolerant', 'Passive']",True,True,True,True,Engineering,Austin,Brister
2019-01-03,"{'Java': 2, 'Ruby': 2, 'R': 5, 'PHP': 1}",['Efficient'],"['Indifferent', 'Sensitive', 'Overbearing']",True,True,True,True,Engineering,Kelsey,Cranke
2019-01-23,"{'Ruby': 1, 'PHP': 1, 'JavaScript': 3}",['Competitive'],['Indecisive'],True,True,False,False,Business,Samuel,Simone
2019-01-08,"{'Python': 4, 'Ruby': 3, 'SPSS': 4, 'JavaScript': 3}",['Listening'],"['Sensitive', 'Undisciplined']",True,True,True,True,Data,Berky,Slatten
2019-01-09,"{'C#': 3, 'Java': 5, 'R': 3, 'JavaScript': 1}","['Organisation', 'Consistent']","['Overbearing', 'Procrastination', 'Chaotic']",True,True,True,True,Business,Wit,Napolitano
2019-01-29,"{'R': 5, 'SPSS': 1}","['Problem Solving', 'Charisma']","['Introverted', 'Chatty']",True,True,True,True,Engineering,Lucita,Pettman
2019-01-16,"{'Ruby': 3, 'C++': 4}",['Altruism'],['Sensitive'],True,True,False,False,Business,Conchita,Gumey
2019-01-16,{'JavaScript': 2},['Curious'],"['Passive', 'Undisciplined', 'Overbearing']",False,True,True,False,Business,Ingeberg,Othen
2019-01-10,"{'Python': 3, 'Ruby': 6, 'PHP': 1}",['Competitive'],"['Anxious', 'Chatty']",True,True,True,False,Business,Ambros,Ethington
2019-01-03,"{'Python': 2, 'Java': 5, 'SPSS': 1, 'C++': 7}","['Curious', 'Independent', 'Listening']","['Anxious', 'Slow', 'Chatty']",False,True,True,False,Data,Karia,O'Toole
2019-01-29,"{'R': 2, 'PHP': 2}",['Ambitious'],"['Procrastination', 'Selfish', 'Chatty']",True,True,True,True,Engineering,Adrianna,Lyddiard
2019-01-02,"{'Python': 2, 'C#': 1, 'PHP': 1, 'C++': 1, 'JavaScript': 4}","['Altruism', 'Independent']","['Impulsive', 'Critical', 'Anxious']",True,True,True,False,Data,Leroi,Shurmer
2019-01-15,"{'Ruby': 4, 'JavaScript': 2}","['Ambitious', 'Consistent']","['Impulsive', 'Undisciplined', 'Procrastination']",True,False,True,False,Business,Regan,Pittaway
2019-01-02,"{'C#': 1, 'R': 3}","['Perfectionism', 'Independent', 'Patient']","['Impulsive', 'Distracted']",True,True,False,False,Engineering,Emmy,Luckings
2019-01-15,"{'Python': 4, 'R': 3, 'C++': 1}","['Creative', 'Independent', 'Curious']","['Chaotic', 'Indifferent']",True,True,True,True,Engineering,Linnea,Dulling
2019-01-09,{'SPSS': 1},"['Critical Thinking', 'Composure']",['Chaotic'],True,True,True,True,Engineering,Thornton,Thuillier
2019-01-29,"{'C#': 2, 'Java': 4, 'Ruby': 5, 'SPSS': 3}","['Problem Solving', 'Empathy']","['Chaotic', 'Conventional']",True,True,True,True,Business,Noah,Petricek
2019-01-02,"{'Python': 6, 'C#': 4, 'Ruby': 6, 'R': 1, 'PHP': 1, 'C++': 4, 'JavaScript': 2}","['Perfectionism', 'Empathy']","['Impulsive', 'Chatty', 'Stubborn']",True,True,False,False,Engineering,Harry,Orcas
2019-01-08,"{'Java': 5, 'SPSS': 5, 'C++': 5}","['Patient', 'Creative']","['Indifferent', 'Anxious', 'Intolerant']",True,True,True,True,Data,Tobit,Dowden
2019-01-31,"{'Python': 7, 'C++': 3}","['Curious', 'Collaboration']","['Introverted', 'Competitive']",True,True,True,False,Business,Pet,Wise
2019-01-30,"{'Python': 6, 'C++': 4, 'JavaScript': 8}","['Charisma', 'Innovative', 'Ambitious']","['Stubborn', 'Controlling', 'Overbearing']",False,True,True,False,Business,Sylvia,Akett
2019-01-30,"{'C#': 1, 'SPSS': 5, 'C++': 1}","['Reliable', 'Competitive', 'Efficient']","['Perfectionist', 'Procrastination', 'Chaotic']",True,True,True,True,Data,Daisi,Scarlet
2019-01-09,"{'Python': 2, 'Java': 2, 'PHP': 1}","['Efficient', 'Problem Solving', 'Listening']","['Slow', 'Stubborn']",True,False,True,False,Engineering,Patrice,Masham
2019-01-16,"{'Python': 5, 'C#': 5, 'Java': 3, 'Ruby': 4, 'C++': 2}","['Organisation', 'Rational', 'Reliable']","['Critical', 'Selfish', 'Passive']",True,True,True,True,Data,Garvin,Dracey
2019-01-08,{'Python': 3},"['Perfectionism', 'Problem Solving']",['Immature'],False,True,True,False,Engineering,Bentlee,Meugens
2019-01-16,"{'Python': 2, 'C#': 1, 'R': 2, 'SPSS': 3, 'PHP': 3}",['Organisation'],"['Selfish', 'Overbearing', 'Impatient']",True,False,True,False,Engineering,Garrott,Demaine
2019-01-24,{'C++': 1},"['Critical Thinking', 'Passionate', 'Organisation']","['Slow', 'Impulsive', 'Conventional']",True,False,True,False,Data,Roxanna,Tunstall
2019-01-23,{'R': 5},"['Consistent', 'Listening']",['Overbearing'],True,True,True,True,Business,Melisandra,Walling
2019-01-03,"{'R': 7, 'SPSS': 2, 'PHP': 2, 'C++': 4}","['Efficient', 'Reliable', 'Composure']","['Sensitive', 'Procrastination']",True,True,True,True,Engineering,Abel,Mcvaugh
2019-01-23,"{'R': 3, 'C++': 3, 'JavaScript': 3}","['Reliable', 'Charisma', 'Courteous']","['Sensitive', 'Introverted', 'Impulsive']",True,True,True,False,Business,Nestor,Thornewill
2019-01-16,"{'Java': 2, 'SPSS': 5, 'PHP': 3}","['Ambitious', 'Creative']","['Overbearing', 'Distracted', 'Passive']",True,False,True,False,Data,Wilona,Pammenter
2019-01-03,"{'C#': 3, 'Java': 1, 'Ruby': 2, 'C++': 1, 'JavaScript': 1}",['Listening'],"['Perfectionist', 'Critical', 'Overbearing']",False,True,True,False,Business,Davie,Brahams
2019-01-16,"{'C#': 1, 'Java': 5, 'R': 1, 'PHP': 2}","['Efficient', 'Critical Thinking', 'Determined']","['Overbearing', 'Undisciplined']",True,True,True,True,Business,Lynnett,Swin
2019-01-16,"{'C#': 4, 'Java': 3, 'Ruby': 4, 'R': 1}",['Curious'],['Sensitive'],True,True,True,True,Business,Gustaf,Lude
2019-01-29,"{'Ruby': 4, 'SPSS': 2, 'C++': 3, 'JavaScript': 4}","['Composure', 'Creative', 'Versatile']","['Overbearing', 'Anxious']",False,True,True,False,Business,Halli,Purcell
2019-01-09,"{'Java': 2, 'Ruby': 3, 'PHP': 1, 'JavaScript': 1}",['Determined'],"['Sensitive', 'Critical']",True,True,True,True,Data,Tanner,Byram
2019-01-17,"{'Python': 5, 'C#': 1, 'SPSS': 5, 'PHP': 3}","['Determined', 'Perfectionism']",['Controlling'],True,True,True,True,Engineering,Lauretta,Bartell
2019-01-31,"{'C#': 3, 'Ruby': 5, 'SPSS': 3, 'JavaScript': 2}","['Courteous', 'Competitive']","['Overbearing', 'Chatty', 'Perfectionist']",True,True,True,True,Business,Ulick,Pickervance
2019-01-22,"{'R': 3, 'SPSS': 3, 'PHP': 2, 'JavaScript': 1}","['Creative', 'Competitive', 'Passionate']",['Distracted'],False,True,True,False,Data,Sibbie,Di Biasio
2019-01-24,{'PHP': 1},['Patient'],['Slow'],True,True,True,True,Business,Konrad,Mccready
2019-01-02,"{'Java': 5, 'Ruby': 5, 'C++': 2}","['Problem Solving', 'Innovative']",['Anxious'],True,False,True,False,Data,Mariele,Steedman
2019-01-03,"{'Python': 3, 'C++': 2}","['Consistent', 'Altruism']","['Passive', 'Sensitive', 'Selfish']",True,True,True,True,Engineering,Ximenez,Chippin
2019-01-22,{'C#': 6},"['Collaboration', 'Charisma']","['Intolerant', 'Controlling']",True,True,True,True,Data,Ruben,Mccoy
2019-01-02,"{'C#': 4, 'Java': 1, 'Ruby': 2, 'SPSS': 3, 'PHP': 4, 'C++': 1}",['Altruism'],['Selfish'],True,True,True,True,Engineering,Sigrid,Veitch
2019-01-02,"{'Python': 2, 'C#': 5, 'Java': 2, 'Ruby': 1, 'C++': 1}","['Curious', 'Courteous', 'Consistent']",['Competitive'],True,False,False,False,Data,Allegra,Aspland
2019-01-16,"{'C#': 1, 'Java': 4, 'Ruby': 6, 'PHP': 4, 'C++': 5}","['Patient', 'Composure']","['Competitive', 'Undisciplined']",True,True,True,True,Data,Randall,Waller
2019-01-16,"{'Python': 4, 'C#': 3, 'Java': 2, 'SPSS': 4, 'PHP': 1, 'C++': 5}","['Listening', 'Collaboration', 'Innovative']",['Passive'],True,True,True,True,Engineering,Thomasine,Poundford
2019-01-23,"{'Java': 3, 'PHP': 1}","['Reliable', 'Curious']",['Competitive'],True,True,True,False,Business,Kelley,Bourgeois
2019-01-16,{'JavaScript': 2},['Competitive'],"['Stubborn', 'Anxious']",True,True,True,True,Engineering,Anatole,Peterffy
2019-01-23,"{'Python': 3, 'C#': 6, 'R': 3}","['Collaboration', 'Patient']",['Anxious'],True,True,True,True,Engineering,Hinze,Treat
2019-01-17,"{'R': 1, 'JavaScript': 1}",['Consistent'],"['Procrastination', 'Indifferent']",True,True,True,True,Business,Linoel,Fissenden
2019-01-29,"{'C#': 2, 'Java': 5, 'C++': 4}","['Courteous', 'Consistent', 'Organisation']",['Overbearing'],True,True,True,True,Engineering,Alexandro,Guyan
2019-01-09,"{'Java': 3, 'PHP': 2}","['Versatile', 'Listening', 'Patient']","['Undisciplined', 'Stubborn', 'Procrastination']",True,False,False,False,Business,Konstantin,Fusco
2019-01-29,"{'C#': 2, 'R': 2}",['Critical Thinking'],"['Overbearing', 'Chatty']",False,True,True,False,Engineering,Gardie,Damsell
2019-01-24,"{'Java': 4, 'SPSS': 2, 'PHP': 1, 'JavaScript': 1}","['Determined', 'Creative', 'Organisation']","['Slow', 'Impatient', 'Intolerant']",True,True,True,True,Data,Zoe,Schlag
2019-01-09,"{'Python': 4, 'C#': 4, 'R': 6, 'PHP': 3, 'C++': 1, 'JavaScript': 2}","['Curious', 'Creative', 'Empathy']","['Impatient', 'Chatty']",True,True,True,True,Data,Pyotr,De Zuani
2019-01-16,"{'SPSS': 8, 'C++': 2, 'JavaScript': 2}","['Altruism', 'Organisation']","['Immature', 'Stubborn']",True,True,True,True,Business,Simon,Murrey
2019-01-24,"{'C#': 2, 'Java': 4, 'R': 4}","['Perfectionism', 'Collaboration', 'Courteous']","['Anxious', 'Slow', 'Indecisive']",True,True,True,True,Business,Thurston,Venes
2019-01-03,{'JavaScript': 6},"['Consistent', 'Rational', 'Courteous']","['Undisciplined', 'Distracted', 'Introverted']",True,False,True,False,Engineering,Nanni,Ashby
2019-01-09,"{'Python': 2, 'Ruby': 3, 'JavaScript': 1}","['Efficient', 'Versatile', 'Rational']","['Introverted', 'Impatient']",True,True,True,True,Engineering,Laetitia,Poston
2019-01-17,"{'Python': 1, 'JavaScript': 5}","['Critical Thinking', 'Passionate', 'Charisma']",['Impatient'],True,True,True,True,Data,Reinaldos,Rayne
2019-01-23,"{'C#': 4, 'Java': 2}","['Ambitious', 'Organisation']","['Indecisive', 'Conventional', 'Selfish']",True,True,True,True,Data,Allen,Edelman
2019-01-10,"{'R': 1, 'C++': 2, 'JavaScript': 4}","['Creative', 'Competitive', 'Ambitious']","['Distracted', 'Passive', 'Competitive']",True,False,True,False,Engineering,Cheston,Ceillier
2019-01-22,"{'Python': 1, 'Ruby': 3, 'R': 2}",['Reliable'],"['Competitive', 'Selfish']",True,True,True,True,Engineering,Johnette,Durrans
2019-01-08,{'C++': 4},['Ambitious'],"['Impatient', 'Competitive']",True,True,True,True,Business,Layne,Le Fleming
2019-01-16,"{'Python': 2, 'Java': 1, 'SPSS': 4, 'JavaScript': 1}","['Versatile', 'Collaboration', 'Passionate']","['Conventional', 'Impulsive', 'Impatient']",False,True,False,False,Engineering,Zaccaria,Bussons
2019-01-17,"{'Python': 3, 'C#': 5, 'Ruby': 4, 'SPSS': 4, 'PHP': 1}","['Competitive', 'Rational']","['Impatient', 'Anxious']",True,True,True,True,Engineering,Sylvan,Asher
2019-01-17,"{'Python': 4, 'Java': 2, 'PHP': 1}","['Empathy', 'Composure', 'Creative']","['Intolerant', 'Impulsive']",True,True,True,True,Engineering,Georgie,Perel
2019-01-29,"{'PHP': 3, 'JavaScript': 3}","['Courteous', 'Charisma', 'Efficient']",['Slow'],True,True,True,True,Data,Sully,Rechert
2019-01-30,"{'Ruby': 1, 'C++': 6}","['Passionate', 'Collaboration', 'Consistent']","['Passive', 'Sensitive', 'Selfish']",True,True,True,True,Engineering,Royall,Stirley
2019-01-15,"{'C#': 4, 'Ruby': 2, 'C++': 1, 'JavaScript': 1}","['Critical Thinking', 'Versatile', 'Organisation']","['Impatient', 'Impulsive']",True,True,True,True,Data,Kellie,Althorp
2019-01-24,"{'R': 2, 'SPSS': 3}","['Charisma', 'Creative', 'Perfectionism']","['Stubborn', 'Indifferent']",True,True,True,True,Engineering,Jorry,Varley
2019-01-17,"{'C#': 2, 'SPSS': 3, 'C++': 1}","['Creative', 'Ambitious', 'Courteous']","['Distracted', 'Slow', 'Conventional']",True,True,True,True,Data,Bernadette,Gerardi
2019-01-24,"{'SPSS': 4, 'PHP': 1}",['Listening'],"['Impatient', 'Slow']",True,True,False,False,Business,Hallie,Robbeke
2019-01-23,"{'Python': 5, 'JavaScript': 1}","['Passionate', 'Organisation']",['Chatty'],True,True,True,True,Engineering,Winnah,Spooner
2019-01-29,"{'Python': 5, 'Java': 4, 'R': 3, 'SPSS': 2, 'PHP': 2, 'C++': 1}","['Reliable', 'Listening', 'Innovative']",['Stubborn'],True,True,True,False,Data,Riccardo,Oade
2019-01-23,"{'C#': 4, 'SPSS': 1, 'JavaScript': 3}",['Perfectionism'],"['Distracted', 'Anxious', 'Immature']",True,False,True,False,Engineering,Bettye,Di Napoli
2019-01-24,"{'C#': 2, 'Java': 3, 'SPSS': 4}","['Rational', 'Listening']","['Overbearing', 'Distracted']",True,False,True,False,Business,Lutero,Winning
2019-01-03,"{'Java': 1, 'Ruby': 2, 'R': 4, 'SPSS': 3, 'C++': 3}","['Composure', 'Rational']","['Stubborn', 'Overbearing']",True,True,False,False,Engineering,Gwyn,Baversor
2019-01-03,"{'Ruby': 1, 'C++': 5, 'JavaScript': 2}","['Consistent', 'Efficient']",['Chatty'],True,True,True,True,Engineering,Gilbertine,Assaf
2019-01-30,"{'C#': 7, 'C++': 2}","['Curious', 'Charisma', 'Efficient']",['Immature'],True,True,True,True,Business,Deni,Roust
2019-01-10,"{'Python': 2, 'Java': 2}","['Independent', 'Organisation']","['Introverted', 'Overbearing']",True,True,False,False,Business,Babita,Heigho
2019-01-03,{'C++': 4},"['Altruism', 'Charisma']","['Conventional', 'Passive']",False,True,True,False,Data,Candide,Vannoort
2019-01-09,{'Python': 1},"['Creative', 'Passionate', 'Ambitious']","['Undisciplined', 'Intolerant']",True,True,True,False,Engineering,Sydney,Renachowski
2019-01-10,"{'Java': 3, 'SPSS': 2, 'C++': 6, 'JavaScript': 7}","['Altruism', 'Empathy', 'Creative']","['Indifferent', 'Undisciplined', 'Controlling']",True,True,True,True,Data,Vince,Scott
2019-01-31,"{'Java': 3, 'R': 3, 'SPSS': 2, 'C++': 4, 'JavaScript': 2}","['Empathy', 'Charisma']","['Distracted', 'Overbearing']",True,False,True,False,Business,Art,Mitkin
2019-01-16,"{'C#': 3, 'JavaScript': 2}","['Collaboration', 'Competitive']","['Anxious', 'Competitive']",False,True,True,False,Engineering,Trstram,Goodyer
2019-01-24,"{'Ruby': 1, 'JavaScript': 1}",['Ambitious'],"['Selfish', 'Stubborn', 'Passive']",True,True,True,True,Engineering,Ronalda,Richmond
2019-01-31,{'R': 4},['Innovative'],['Stubborn'],True,True,True,True,Engineering,Sibley,Addison
2019-01-30,"{'Python': 3, 'C#': 4}","['Empathy', 'Competitive']","['Chaotic', 'Competitive', 'Conventional']",True,True,True,True,Engineering,Hi,Tee
2019-01-30,"{'Python': 3, 'C#': 4}","['Empathy', 'Competitive']","['Chaotic', 'Competitive', 'Conventional']",True,True,True,True,Engineering,Hi,Tee
2019-01-29,"{'R': 3, 'PHP': 5}","['Determined', 'Collaboration']",['Indecisive'],True,True,True,True,Business,Carey,Severn
2019-01-08,"{'Python': 2, 'SPSS': 1, 'PHP': 1, 'C++': 3}","['Creative', 'Passionate']","['Sensitive', 'Perfectionist', 'Intolerant']",True,True,True,False,Engineering,Foss,Darycott
2019-01-03,"{'C#': 2, 'R': 6, 'SPSS': 6, 'PHP': 2}",['Curious'],['Indifferent'],True,True,True,True,Business,Leeland,Looks
2019-01-17,"{'C#': 2, 'Ruby': 1, 'SPSS': 1}",['Reliable'],['Procrastination'],True,False,True,False,Business,Gelya,Pyson
2019-01-03,"{'Java': 1, 'Ruby': 4, 'JavaScript': 1}","['Independent', 'Rational', 'Charisma']","['Distracted', 'Selfish', 'Anxious']",True,True,True,True,Business,Olia,Meugens
2019-01-16,"{'Python': 4, 'Java': 2, 'R': 1}",['Reliable'],"['Passive', 'Chatty', 'Chaotic']",True,False,True,False,Data,Theodosia,Creenan
2019-01-17,"{'Java': 3, 'Ruby': 1, 'C++': 3}","['Rational', 'Innovative', 'Empathy']","['Competitive', 'Indifferent']",True,True,True,True,Data,Aida,Bothams
2019-01-22,"{'R': 3, 'PHP': 3, 'C++': 3}",['Ambitious'],"['Overbearing', 'Procrastination', 'Competitive']",True,True,True,True,Data,Onida,Tregear
2019-01-29,"{'C#': 4, 'Ruby': 2, 'SPSS': 2, 'PHP': 3}","['Curious', 'Passionate']",['Anxious'],True,True,True,True,Engineering,Salomon,Costellow
2019-01-22,{'Python': 1},"['Collaboration', 'Problem Solving']",['Undisciplined'],True,True,False,False,Data,Orion,Ephgrave
2019-01-15,"{'Ruby': 6, 'PHP': 3}",['Altruism'],"['Intolerant', 'Impulsive', 'Selfish']",True,True,True,True,Business,Quintus,Penella
2019-01-17,"{'Python': 4, 'PHP': 3, 'C++': 2}","['Critical Thinking', 'Ambitious', 'Curious']",['Chatty'],True,True,True,True,Engineering,Muffin,Wigglesworth
2019-01-22,"{'C#': 2, 'Java': 6, 'Ruby': 2, 'R': 4, 'SPSS': 1, 'C++': 5}","['Innovative', 'Ambitious', 'Curious']",['Competitive'],False,True,True,False,Business,Agretha,Deinert
2019-01-31,"{'Python': 1, 'Ruby': 1, 'SPSS': 2, 'C++': 1}",['Competitive'],"['Impulsive', 'Slow', 'Passive']",True,True,True,True,Data,Aindrea,Davio
2019-01-08,"{'Java': 1, 'Ruby': 4}",['Creative'],"['Sensitive', 'Indifferent', 'Passive']",True,True,True,True,Business,Burg,Flipek
2019-01-08,"{'C#': 4, 'PHP': 5, 'C++': 2}",['Consistent'],['Controlling'],True,True,True,False,Engineering,Bary,Boatman
2019-01-03,"{'Ruby': 1, 'R': 5}",['Composure'],"['Competitive', 'Impulsive']",True,True,False,False,Engineering,Ogdon,Gonnelly
2019-01-24,"{'Python': 2, 'Ruby': 4, 'C++': 3}","['Charisma', 'Competitive', 'Critical Thinking']","['Indecisive', 'Perfectionist']",True,True,True,True,Data,Sybil,Maydway
2019-01-17,"{'Java': 3, 'Ruby': 1, 'C++': 4}","['Ambitious', 'Altruism', 'Consistent']","['Slow', 'Chatty']",True,True,True,True,Business,Bart,Godilington
2019-01-30,"{'Java': 2, 'SPSS': 2, 'C++': 3}",['Determined'],"['Overbearing', 'Immature']",False,False,True,False,Engineering,Jenda,Fernandez
2019-01-24,"{'Python': 1, 'C#': 3, 'Java': 1, 'SPSS': 2, 'C++': 1}","['Courteous', 'Critical Thinking', 'Curious']","['Controlling', 'Slow', 'Impulsive']",True,True,True,True,Business,Kiah,Pittwood
2019-01-10,"{'Ruby': 3, 'R': 2, 'JavaScript': 3}","['Reliable', 'Curious', 'Passionate']","['Intolerant', 'Indecisive', 'Impatient']",True,True,True,True,Engineering,Stephan,Jaxon
2019-01-17,"{'C#': 1, 'JavaScript': 4}",['Composure'],"['Perfectionist', 'Overbearing', 'Sensitive']",True,True,True,True,Engineering,Allianora,Rowdell
2019-01-09,"{'Python': 4, 'C#': 6, 'Java': 1, 'C++': 2, 'JavaScript': 2}","['Empathy', 'Collaboration', 'Organisation']","['Controlling', 'Competitive', 'Conventional']",True,True,True,True,Business,Orran,Rofe
2019-01-17,"{'Java': 6, 'JavaScript': 2}",['Consistent'],"['Conventional', 'Impatient']",True,True,True,True,Data,Randy,Semken
2019-01-22,"{'Python': 1, 'R': 5, 'C++': 3, 'JavaScript': 1}","['Curious', 'Empathy']","['Passive', 'Selfish']",False,True,True,False,Engineering,Gaspard,Alvaro
2019-01-16,"{'SPSS': 3, 'PHP': 2, 'C++': 4, 'JavaScript': 3}",['Altruism'],['Passive'],True,True,True,False,Data,Ricca,Sowden
2019-01-09,"{'Python': 8, 'Ruby': 1, 'PHP': 2, 'C++': 3, 'JavaScript': 2}",['Curious'],['Passive'],True,False,True,False,Engineering,Gardner,Kienle
2019-01-15,"{'Python': 9, 'C#': 1, 'Java': 3, 'R': 3, 'C++': 1, 'JavaScript': 2}","['Altruism', 'Patient', 'Consistent']","['Introverted', 'Distracted']",True,True,True,True,Engineering,Guillermo,Riha
2019-01-17,"{'C#': 3, 'Java': 2, 'R': 5}","['Versatile', 'Rational', 'Curious']",['Indecisive'],True,True,True,True,Engineering,Wakefield,Jeves
2019-01-24,"{'Python': 3, 'Ruby': 3, 'C++': 5}","['Consistent', 'Independent']","['Undisciplined', 'Stubborn', 'Impulsive']",False,True,True,False,Data,Craig,Ferriby
2019-01-22,"{'Python': 4, 'Java': 2, 'R': 2}","['Altruism', 'Determined', 'Collaboration']","['Immature', 'Chatty']",True,True,True,False,Data,Katinka,Macrow
2019-01-24,"{'R': 5, 'SPSS': 4}","['Patient', 'Perfectionism']","['Anxious', 'Sensitive']",True,True,True,True,Data,Mel,Lafontaine
2019-01-16,"{'Python': 2, 'SPSS': 5, 'PHP': 2}","['Charisma', 'Critical Thinking']","['Distracted', 'Introverted', 'Passive']",True,True,True,True,Business,Drona,Lemonby
2019-01-17,"{'Python': 4, 'Java': 5, 'JavaScript': 4}","['Problem Solving', 'Collaboration']",['Intolerant'],True,True,True,True,Data,Nettie,Civitillo
2019-01-29,"{'Python': 5, 'R': 1, 'SPSS': 5, 'PHP': 1}",['Listening'],"['Passive', 'Slow', 'Overbearing']",True,True,True,True,Engineering,Kalli,Mcgarrie
2019-01-23,"{'Python': 3, 'C#': 3, 'Ruby': 1, 'R': 5, 'SPSS': 3, 'C++': 9, 'JavaScript': 3}","['Curious', 'Independent']","['Procrastination', 'Chatty']",True,True,True,True,Business,Pascale,Snelgrove
2019-01-23,"{'C#': 3, 'Java': 6, 'R': 6, 'PHP': 1, 'JavaScript': 1}",['Problem Solving'],['Procrastination'],True,True,True,True,Engineering,Bernelle,Longhorne
2019-01-08,{'C++': 4},"['Collaboration', 'Competitive', 'Efficient']",['Passive'],True,True,True,True,Business,Valeda,Adshad
2019-01-17,"{'Python': 2, 'PHP': 3, 'C++': 2}","['Reliable', 'Independent', 'Charisma']",['Procrastination'],True,True,True,True,Data,Barnabas,Crinion
2019-01-15,"{'Python': 7, 'Java': 2, 'Ruby': 4, 'R': 6}","['Efficient', 'Composure']","['Competitive', 'Sensitive']",True,False,False,False,Business,Wanids,Simison
2019-01-08,{'R': 4},"['Empathy', 'Courteous', 'Altruism']",['Anxious'],True,True,True,True,Business,Alexander,Johnstone
2019-01-23,"{'Python': 6, 'Java': 2, 'PHP': 1}","['Creative', 'Collaboration']",['Impulsive'],True,True,True,False,Data,Aviva,Duddan
2019-01-30,{'C#': 1},['Problem Solving'],['Chaotic'],True,True,True,True,Business,Tyrone,Bailes
2019-01-08,"{'SPSS': 1, 'C++': 6, 'JavaScript': 3}","['Creative', 'Innovative']","['Critical', 'Introverted', 'Passive']",True,True,True,False,Business,Jena,Attard
2019-01-17,"{'Java': 5, 'SPSS': 1}",['Efficient'],"['Distracted', 'Chaotic']",False,True,True,False,Business,Kylynn,Jewes
2019-01-31,"{'C#': 3, 'SPSS': 3, 'PHP': 1, 'C++': 5, 'JavaScript': 1}",['Perfectionism'],['Impatient'],True,True,True,True,Engineering,Daryle,Janoch
2019-01-22,"{'Python': 5, 'C#': 4, 'Ruby': 5, 'JavaScript': 2}","['Charisma', 'Efficient', 'Curious']","['Indifferent', 'Anxious']",True,True,True,True,Data,Ivory,Linnemann
2019-01-30,{'R': 1},"['Curious', 'Patient', 'Innovative']","['Chatty', 'Overbearing', 'Controlling']",True,True,True,True,Engineering,Loy,Mulvy
2019-01-24,"{'Python': 4, 'Java': 3, 'Ruby': 1, 'SPSS': 3, 'JavaScript': 1}",['Determined'],['Conventional'],True,True,True,False,Data,Marlon,Tomala
2019-01-02,"{'C#': 1, 'Ruby': 5, 'R': 1}",['Innovative'],['Passive'],True,True,True,True,Engineering,Kincaid,Osipov
2019-01-02,"{'C#': 1, 'Ruby': 5, 'R': 1}",['Innovative'],['Passive'],True,True,True,True,Engineering,Kincaid,Osipov
2019-01-24,"{'Java': 3, 'SPSS': 4, 'PHP': 3, 'C++': 3}","['Organisation', 'Curious', 'Efficient']","['Immature', 'Conventional', 'Slow']",True,True,True,False,Business,Olin,Gariff
2019-01-08,"{'Java': 6, 'Ruby': 2, 'JavaScript': 2}",['Problem Solving'],"['Indecisive', 'Anxious']",True,True,True,True,Engineering,Reggie,Lawlor
2019-01-30,"{'C#': 1, 'Java': 3, 'SPSS': 7}","['Independent', 'Perfectionism', 'Competitive']","['Distracted', 'Undisciplined']",False,True,False,False,Business,Carlo,Twining
2019-01-22,"{'Python': 5, 'Ruby': 3, 'R': 5, 'SPSS': 3, 'JavaScript': 4}",['Rational'],"['Intolerant', 'Selfish']",True,True,True,True,Business,Farley,Nuccitelli
2019-01-23,"{'PHP': 1, 'JavaScript': 3}","['Independent', 'Patient', 'Courteous']","['Distracted', 'Perfectionist']",True,True,True,True,Engineering,Wendy,Ducastel
2019-01-09,"{'C#': 1, 'C++': 3, 'JavaScript': 3}","['Collaboration', 'Rational']",['Overbearing'],True,True,True,True,Business,Sal,Curee
2019-01-29,{'Java': 5},"['Patient', 'Determined']","['Distracted', 'Introverted', 'Critical']",True,True,True,True,Business,Gayel,Meineking
2019-01-31,"{'C#': 2, 'Ruby': 4, 'R': 2, 'SPSS': 1, 'PHP': 1}",['Rational'],"['Critical', 'Procrastination']",True,True,True,True,Business,Gerhard,Mcgrath
2019-01-22,"{'Java': 3, 'PHP': 2, 'C++': 3, 'JavaScript': 3}","['Charisma', 'Organisation', 'Ambitious']",['Controlling'],True,True,True,True,Engineering,Ced,Danielut
